"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
223;90+;17;2021-04-12
230;90+;42;2021-04-12
240;90+;16;2021-04-12
250;90+;10;2021-04-12
253;90+;13;2021-04-12
259;90+;12;2021-04-12
260;90+;7;2021-04-12
265;90+;29;2021-04-12
269;90+;8;2021-04-12
270;90+;14;2021-04-12
306;90+;6;2021-04-12
316;90+;32;2021-04-12
320;90+;7;2021-04-12
326;90+;17;2021-04-12
329;90+;7;2021-04-12
330;90+;42;2021-04-12
336;90+;5;2021-04-12
340;90+;4;2021-04-12
350;90+;10;2021-04-12
360;90+;20;2021-04-12
370;90+;29;2021-04-12
376;90+;29;2021-04-12
390;90+;3;2021-04-12
400;90+;2;2021-04-12
410;90+;4;2021-04-12
420;90+;3;2021-04-12
430;90+;6;2021-04-12
440;90+;3;2021-04-12
450;90+;10;2021-04-12
461;90+;22;2021-04-12
479;90+;14;2021-04-12
480;90+;3;2021-04-12
492;90+;1;2021-04-12
510;90+;3;2021-04-12
530;90+;9;2021-04-12
540;90+;10;2021-04-12
550;90+;1;2021-04-12
561;90+;22;2021-04-12
573;90+;23;2021-04-12
575;90+;3;2021-04-12
580;90+;6;2021-04-12
607;90+;3;2021-04-12
615;90+;23;2021-04-12
621;90+;11;2021-04-12
630;90+;12;2021-04-12
657;90+;11;2021-04-12
661;90+;21;2021-04-12
665;90+;2;2021-04-12
671;90+;3;2021-04-12
706;90+;8;2021-04-12
707;90+;2;2021-04-12
710;90+;3;2021-04-12
727;90+;6;2021-04-12
730;90+;18;2021-04-12
740;90+;9;2021-04-12
741;90+;7;2021-04-12
746;90+;23;2021-04-12
751;90+;90;2021-04-12
756;90+;6;2021-04-12
760;90+;5;2021-04-12
766;90+;4;2021-04-12
773;90+;12;2021-04-12
779;90+;6;2021-04-12
787;90+;15;2021-04-12
791;90+;13;2021-04-12
810;90+;4;2021-04-12
813;90+;4;2021-04-12
820;90+;8;2021-04-12
840;90+;12;2021-04-12
846;90+;14;2021-04-12
849;90+;4;2021-04-12
851;90+;42;2021-04-12
860;90+;11;2021-04-12
